implementation,n_features,n_samples,seed,accuracy,f1,train_time,test_time
MyRandomForest,20,2400,0,0.8916666666666667,0.8917001287001287,0.32326364517211914,0.07860636711120605
RandomForestClassifier,20,2400,0,0.8972222222222223,0.8972484169462057,0.3474109172821045,0.030463695526123047
MyRandomForest,20,10000,0,0.924,0.9239513161845662,1.5035955905914307,0.1024484634399414
RandomForestClassifier,20,10000,0,0.9206666666666666,0.920618531619503,1.200824499130249,0.041738271713256836
MyRandomForest,20,8200,0,0.8934959349593496,0.8934643916344573,1.1498310565948486,0.09916019439697266
RandomForestClassifier,20,8200,0,0.8878048780487805,0.8878039139813938,1.033599615097046,0.042120933532714844
MyRandomForest,20,2200,0,0.9181818181818182,0.9180822018890201,0.2930107116699219,0.07851743698120117
RandomForestClassifier,20,2200,0,0.9166666666666666,0.9166142568518634,0.3388400077819824,0.0411524772644043
MyRandomForest,20,4700,0,0.9092198581560283,0.9090780324844838,0.6255574226379395,0.08419084548950195
RandomForestClassifier,20,4700,0,0.9106382978723404,0.9105527885884752,0.6009683609008789,0.040914058685302734
MyRandomForest,20,9800,0,0.8795918367346939,0.87947475562626,1.484503984451294,0.10129785537719727
RandomForestClassifier,20,9800,0,0.8751700680272109,0.8750567992155548,1.169614315032959,0.041066646575927734
MyRandomForest,20,1100,0,0.8848484848484849,0.8848484848484849,0.1492445468902588,0.07732367515563965
RandomForestClassifier,20,1100,0,0.8848484848484849,0.8848484848484849,0.24893403053283691,0.03072834014892578
MyRandomForest,20,6800,0,0.8936274509803922,0.8936437336758701,0.9262056350708008,0.09545445442199707
RandomForestClassifier,20,6800,0,0.8955882352941177,0.8956042178477435,0.8460471630096436,0.04166388511657715
MyRandomForest,20,4000,0,0.8925,0.8924761718475861,0.5314550399780273,0.09151077270507812
RandomForestClassifier,20,4000,0,0.8908333333333334,0.8908027614262016,0.5321803092956543,0.031600236892700195
MyRandomForest,20,6200,0,0.9317204301075269,0.931700937971554,0.8317034244537354,0.09530854225158691
RandomForestClassifier,20,6200,0,0.9306451612903226,0.9306280110080882,0.7778317928314209,0.041663408279418945
MyRandomForest,20,4500,0,0.9311111111111111,0.9311134930317844,0.5960307121276855,0.0845952033996582
RandomForestClassifier,20,4500,0,0.9281481481481482,0.9281528404534688,0.5757107734680176,0.03171968460083008
MyRandomForest,20,2300,0,0.8971014492753623,0.8970233678550634,0.30359816551208496,0.07966756820678711
RandomForestClassifier,20,2300,0,0.9,0.899952718676123,0.3726940155029297,0.04176664352416992
MyRandomForest,20,3800,0,0.8929824561403509,0.8930061778535447,0.5202682018280029,0.08193540573120117
RandomForestClassifier,20,3800,0,0.8991228070175439,0.8991374857573676,0.5031740665435791,0.030440092086791992
MyRandomForest,20,3000,0,0.8944444444444445,0.8944244990565221,0.3961186408996582,0.08075499534606934
RandomForestClassifier,20,3000,0,0.8988888888888888,0.8988697833067738,0.46177101135253906,0.04082059860229492
MyRandomForest,20,3400,0,0.9294117647058824,0.9293965640676365,0.46834349632263184,0.09136605262756348
RandomForestClassifier,20,3400,0,0.9294117647058824,0.9294036222582853,0.4850788116455078,0.04043102264404297
MyRandomForest,20,3300,0,0.897979797979798,0.8980545457133136,0.4376535415649414,0.0825657844543457
RandomForestClassifier,20,3300,0,0.9040404040404041,0.9041389557527376,0.43346524238586426,0.030244827270507812
MyRandomForest,20,4700,0,0.9078014184397163,0.9077212407570628,0.6250231266021729,0.08278942108154297
RandomForestClassifier,20,4700,0,0.9141843971631206,0.9141557748521058,0.5921554565429688,0.040294647216796875
MyRandomForest,20,7400,0,0.8954954954954955,0.8953047943105886,1.0566928386688232,0.09918498992919922
RandomForestClassifier,20,7400,0,0.8927927927927928,0.8926862734287132,0.9354958534240723,0.04134654998779297
MyRandomForest,20,7900,0,0.9109704641350211,0.9109641394598413,1.0802762508392334,0.09957385063171387
RandomForestClassifier,20,7900,0,0.9151898734177215,0.9151849961579493,0.9562723636627197,0.04198408126831055
MyRandomForest,20,500,0,0.84,0.8397435897435896,0.08544516563415527,0.07899856567382812
RandomForestClassifier,20,500,0,0.86,0.8598442714126808,0.19740915298461914,0.03222084045410156
MyRandomForest,20,8900,0,0.8745318352059925,0.8744803508872727,1.2617225646972656,0.11051058769226074
RandomForestClassifier,20,8900,0,0.8764044943820225,0.8764012349776132,1.090508222579956,0.0415644645690918
MyRandomForest,20,1100,0,0.8909090909090909,0.8909732125264251,0.14725017547607422,0.07953429222106934
RandomForestClassifier,20,1100,0,0.8909090909090909,0.8910093582887701,0.24280905723571777,0.04131793975830078
MyRandomForest,20,2300,0,0.8840579710144928,0.8840696617634936,0.3034629821777344,0.07907819747924805
RandomForestClassifier,20,2300,0,0.8884057971014493,0.8884022812086549,0.32818102836608887,0.04082846641540527
MyRandomForest,20,7400,0,0.9527027027027027,0.9526960505902164,0.9960644245147705,0.0958089828491211
RandomForestClassifier,20,7400,0,0.9522522522522523,0.9522450037142633,0.8918159008026123,0.03232383728027344
MyRandomForest,20,8000,0,0.9154166666666667,0.9153002412554114,1.1278669834136963,0.09914588928222656
RandomForestClassifier,20,8000,0,0.9104166666666667,0.9103588175602251,1.0575690269470215,0.04247450828552246
MyRandomForest,20,3800,0,0.9385964912280702,0.9386101020471157,0.5212864875793457,0.09226655960083008
RandomForestClassifier,20,3800,0,0.9377192982456141,0.9377323856595323,0.5678458213806152,0.041280508041381836
MyRandomForest,20,4800,0,0.9041666666666667,0.9041451876340024,0.6883938312530518,0.09357523918151855
RandomForestClassifier,20,4800,0,0.9111111111111111,0.9110966860031804,0.6416361331939697,0.029935121536254883
MyRandomForest,20,1400,0,0.8761904761904762,0.8760641141535203,0.19034171104431152,0.0791478157043457
RandomForestClassifier,20,1400,0,0.8761904761904762,0.8761539782243201,0.2773444652557373,0.04070854187011719
MyRandomForest,20,9700,0,0.9219931271477664,0.921981269366086,1.4798047542572021,0.10270833969116211
RandomForestClassifier,20,9700,0,0.925085910652921,0.9250738769717644,1.1595838069915771,0.04271650314331055
MyRandomForest,20,5700,0,0.8631578947368421,0.8632234680348186,0.7734267711639404,0.0954599380493164
RandomForestClassifier,20,5700,0,0.8619883040935673,0.8620578298734395,0.7125537395477295,0.030335187911987305
MyRandomForest,20,8700,0,0.9260536398467433,0.9260530642865142,1.237380027770996,0.09989643096923828
RandomForestClassifier,20,8700,0,0.9260536398467433,0.9260518479514528,1.0979030132293701,0.043023109436035156
MyRandomForest,20,100,0,0.6666666666666666,0.6666666666666666,0.06641936302185059,0.0804743766784668
RandomForestClassifier,20,100,0,0.6333333333333333,0.6329254727474972,0.18956422805786133,0.03240203857421875
MyRandomForest,20,8100,0,0.9131687242798354,0.9131840918950087,1.1389095783233643,0.09980416297912598
RandomForestClassifier,20,8100,0,0.9176954732510288,0.9177105276822065,0.9852988719940186,0.04189300537109375
MyRandomForest,20,6500,0,0.9148717948717948,0.9148782426960063,0.8839046955108643,0.09706282615661621
RandomForestClassifier,20,6500,0,0.9179487179487179,0.9179553648946729,0.8001275062561035,0.03213834762573242
MyRandomForest,20,1600,0,0.8666666666666667,0.8666759260866798,0.21106314659118652,0.07863783836364746
RandomForestClassifier,20,1600,0,0.875,0.8750086807062623,0.2649688720703125,0.040555715560913086
MyRandomForest,20,4400,0,0.8712121212121212,0.8707803975531905,0.5925393104553223,0.0841972827911377
RandomForestClassifier,20,4400,0,0.8810606060606061,0.8808068281881214,0.5591573715209961,0.031288862228393555
MyRandomForest,20,3700,0,0.8936936936936937,0.8935640096830728,0.48920488357543945,0.09184908866882324
RandomForestClassifier,20,3700,0,0.8990990990990991,0.8989760091907132,0.47609496116638184,0.0300748348236084
MyRandomForest,20,6700,0,0.9243781094527364,0.9243717435702715,0.9220414161682129,0.09675908088684082
RandomForestClassifier,20,6700,0,0.9213930348258706,0.9213864176585717,0.831815242767334,0.04159188270568848
MyRandomForest,20,9400,0,0.9191489361702128,0.9191325392403938,1.439950704574585,0.10093975067138672
RandomForestClassifier,20,9400,0,0.9205673758865248,0.9205494672531344,1.1404507160186768,0.04145193099975586
MyRandomForest,20,8500,0,0.8976470588235295,0.8975844630876434,1.1969685554504395,0.09879946708679199
RandomForestClassifier,20,8500,0,0.8980392156862745,0.8979901519181444,1.076312780380249,0.04125714302062988
MyRandomForest,20,700,0,0.8666666666666667,0.866545685509482,0.10597395896911621,0.07727742195129395
RandomForestClassifier,20,700,0,0.8714285714285714,0.8714081628025255,0.20644259452819824,0.03187155723571777
MyRandomForest,20,7400,0,0.9261261261261261,0.9261266057892293,1.0116641521453857,0.09087681770324707
RandomForestClassifier,20,7400,0,0.9238738738738739,0.9238740437845054,0.9024505615234375,0.04152655601501465
MyRandomForest,20,5600,0,0.8904761904761904,0.890457563555593,0.7789137363433838,0.08448481559753418
RandomForestClassifier,20,5600,0,0.893452380952381,0.8934669908985179,0.6940863132476807,0.030230998992919922
MyRandomForest,20,5000,0,0.9,0.8998894960771998,0.6650619506835938,0.09388852119445801
RandomForestClassifier,20,5000,0,0.9006666666666666,0.900593115248048,0.6127822399139404,0.03037428855895996
MyRandomForest,20,4500,0,0.9118518518518518,0.9118574140883913,0.6066396236419678,0.0834817886352539
RandomForestClassifier,20,4500,0,0.9237037037037037,0.9237115327049199,0.5739073753356934,0.03005361557006836
MyRandomForest,20,10000,0,0.8963333333333333,0.8963340359630411,1.5133767127990723,0.10168218612670898
RandomForestClassifier,20,10000,0,0.8943333333333333,0.8943276625246811,1.2130863666534424,0.04239249229431152
MyRandomForest,20,7300,0,0.9127853881278539,0.912767982522951,1.0126585960388184,0.09910011291503906
RandomForestClassifier,20,7300,0,0.910958904109589,0.9109411339894001,0.8748776912689209,0.0319521427154541
MyRandomForest,20,3200,0,0.9041666666666667,0.9041770652939756,0.4258866310119629,0.08108901977539062
RandomForestClassifier,20,3200,0,0.909375,0.9093894553006703,0.44304776191711426,0.041326045989990234
MyRandomForest,20,7100,0,0.8830985915492958,0.8830398450633445,0.9930176734924316,0.0987999439239502
RandomForestClassifier,20,7100,0,0.8887323943661972,0.8886897324670288,0.8614296913146973,0.03201484680175781
MyRandomForest,20,1400,0,0.8857142857142857,0.8857142857142857,0.18898606300354004,0.07816934585571289
RandomForestClassifier,20,1400,0,0.8976190476190476,0.8975894461735576,0.27304816246032715,0.041181087493896484
MyRandomForest,20,2600,0,0.8743589743589744,0.8743705392545598,0.3354911804199219,0.07927870750427246
RandomForestClassifier,20,2600,0,0.8769230769230769,0.8769295504395671,0.3867032527923584,0.04078960418701172
MyRandomForest,20,9300,0,0.9415770609318996,0.941561544197016,1.3110556602478027,0.10191035270690918
RandomForestClassifier,20,9300,0,0.9433691756272401,0.9433625401608592,1.1398448944091797,0.04247879981994629
MyRandomForest,20,5800,0,0.9580459770114943,0.9580453252481087,0.7870762348175049,0.09485435485839844
RandomForestClassifier,20,5800,0,0.9597701149425287,0.9597688383504315,0.7295925617218018,0.04231429100036621
MyRandomForest,20,5400,0,0.9376543209876543,0.9376409882467305,0.7289876937866211,0.0936729907989502
RandomForestClassifier,20,5400,0,0.9432098765432099,0.9432007849282482,0.6804146766662598,0.03011345863342285
MyRandomForest,20,2900,0,0.9229885057471264,0.9230254927351615,0.3873302936553955,0.0807497501373291
RandomForestClassifier,20,2900,0,0.9195402298850575,0.9195811050441102,0.4098331928253174,0.030249595642089844
MyRandomForest,20,2200,0,0.9090909090909091,0.9091009280936175,0.31474947929382324,0.0791933536529541
RandomForestClassifier,20,2200,0,0.9136363636363637,0.9136452860116981,0.3435373306274414,0.04113459587097168
MyRandomForest,20,2000,0,0.9066666666666666,0.9065639075167652,0.2604222297668457,0.08006048202514648
RandomForestClassifier,20,2000,0,0.9116666666666666,0.9116124143463643,0.3188965320587158,0.030809640884399414
MyRandomForest,20,9000,0,0.9196296296296296,0.9196204007038412,1.2570116519927979,0.09946107864379883
RandomForestClassifier,20,9000,0,0.9177777777777778,0.917777101042386,1.0989081859588623,0.04220438003540039
MyRandomForest,20,4100,0,0.9024390243902439,0.9022941062301869,0.5416717529296875,0.09317922592163086
RandomForestClassifier,20,4100,0,0.8902439024390244,0.8900079499109472,0.5343723297119141,0.03181004524230957
MyRandomForest,20,9600,0,0.9197916666666667,0.919740840017817,1.4582493305206299,0.1026005744934082
RandomForestClassifier,20,9600,0,0.9236111111111112,0.9235945264630674,1.1323163509368896,0.04227900505065918
MyRandomForest,20,9400,0,0.9163120567375886,0.9161562490250975,1.4297680854797363,0.1010599136352539
RandomForestClassifier,20,9400,0,0.9198581560283688,0.9197235274147061,1.150977611541748,0.04240822792053223
MyRandomForest,20,2800,0,0.8892857142857142,0.8891491717220488,0.37760472297668457,0.08119678497314453
RandomForestClassifier,20,2800,0,0.8940476190476191,0.8939893547305118,0.3918271064758301,0.03170943260192871
MyRandomForest,20,2000,0,0.8483333333333334,0.8481295477706593,0.27216196060180664,0.07892847061157227
RandomForestClassifier,20,2000,0,0.8483333333333334,0.8481295477706593,0.33304929733276367,0.04050636291503906
MyRandomForest,20,2900,0,0.896551724137931,0.8965166882873145,0.3849978446960449,0.08141922950744629
RandomForestClassifier,20,2900,0,0.9,0.8999225554324385,0.40293049812316895,0.04011368751525879
MyRandomForest,20,1300,0,0.8743589743589744,0.874411042749211,0.1810309886932373,0.07971882820129395
RandomForestClassifier,20,1300,0,0.8615384615384616,0.8615639837306154,0.2650332450866699,0.03266620635986328
MyRandomForest,20,1900,0,0.8543859649122807,0.8544951178301121,0.25148487091064453,0.0788717269897461
RandomForestClassifier,20,1900,0,0.8543859649122807,0.8544017106177819,0.31107616424560547,0.04125213623046875
MyRandomForest,20,1600,0,0.8895833333333333,0.8893626644199747,0.2097480297088623,0.07962608337402344
RandomForestClassifier,20,1600,0,0.8854166666666666,0.8852676247402529,0.2800180912017822,0.030817270278930664
MyRandomForest,20,8800,0,0.9424242424242424,0.9423962517663727,1.2692866325378418,0.09931612014770508
RandomForestClassifier,20,8800,0,0.9428030303030303,0.9427719426308151,1.0837876796722412,0.04122614860534668
MyRandomForest,20,2600,0,0.9051282051282051,0.9050876165276781,0.3441286087036133,0.0799405574798584
RandomForestClassifier,20,2600,0,0.9,0.9000105205018278,0.3810873031616211,0.030894994735717773
MyRandomForest,20,8500,0,0.9098039215686274,0.9096792671551284,1.176783561706543,0.10173964500427246
RandomForestClassifier,20,8500,0,0.9180392156862746,0.9179913593322657,1.0341575145721436,0.04221820831298828
MyRandomForest,20,1000,0,0.89,0.8897610693400168,0.13840436935424805,0.07689499855041504
RandomForestClassifier,20,1000,0,0.9033333333333333,0.9032268568482812,0.2405686378479004,0.04099559783935547
MyRandomForest,20,4400,0,0.9068181818181819,0.9067457548497855,0.5907266139984131,0.09339714050292969
RandomForestClassifier,20,4400,0,0.9068181818181819,0.9067376104150092,0.5630180835723877,0.040416717529296875
MyRandomForest,20,6400,0,0.9260416666666667,0.9260348432831041,0.8815481662750244,0.08590912818908691
RandomForestClassifier,20,6400,0,0.9307291666666667,0.9307138067840559,0.7773294448852539,0.04453563690185547
MyRandomForest,20,5700,0,0.9116959064327486,0.9116918899349363,0.7700023651123047,0.09445047378540039
RandomForestClassifier,20,5700,0,0.9122807017543859,0.9122817817221078,0.6950414180755615,0.03295254707336426
MyRandomForest,20,1500,0,0.9044444444444445,0.9042298454495507,0.20085835456848145,0.07832908630371094
RandomForestClassifier,20,1500,0,0.9066666666666666,0.9064808362369339,0.27747082710266113,0.04055070877075195
MyRandomForest,20,5200,0,0.9307692307692308,0.9307446387015388,0.704833984375,0.0947418212890625
RandomForestClassifier,20,5200,0,0.9262820512820513,0.9262576541604242,0.6612744331359863,0.03072190284729004
MyRandomForest,20,9500,0,0.9203508771929825,0.9203583204212593,1.4516627788543701,0.10135722160339355
RandomForestClassifier,20,9500,0,0.9221052631578948,0.9221081410422608,1.1620702743530273,0.04199481010437012
MyRandomForest,20,1000,0,0.87,0.8700826649114785,0.13869214057922363,0.07954740524291992
RandomForestClassifier,20,1000,0,0.87,0.8700826649114785,0.24698734283447266,0.04245162010192871
MyRandomForest,20,4700,0,0.9283687943262411,0.9283628490174949,0.6359078884124756,0.09456110000610352
RandomForestClassifier,20,4700,0,0.926950354609929,0.9269372352925471,0.6159312725067139,0.030914783477783203
MyRandomForest,20,4700,0,0.8659574468085106,0.8657905591164475,0.6546378135681152,0.0948038101196289
RandomForestClassifier,20,4700,0,0.8673758865248227,0.8673058577494698,0.6032438278198242,0.03206157684326172
MyRandomForest,20,3900,0,0.8965811965811966,0.8965827831635723,0.520240068435669,0.09208226203918457
RandomForestClassifier,20,3900,0,0.8991452991452992,0.899146478012025,0.49012112617492676,0.030945301055908203
MyRandomForest,20,5400,0,0.9203703703703704,0.9202743636776323,0.7383561134338379,0.0960533618927002
RandomForestClassifier,20,5400,0,0.9271604938271605,0.9270693580657695,0.6670496463775635,0.04107999801635742
MyRandomForest,20,8700,0,0.889272030651341,0.8892854517797096,1.2435803413391113,0.12170171737670898
RandomForestClassifier,20,8700,0,0.8919540229885058,0.8919700229427916,1.1269886493682861,0.04122805595397949
MyRandomForest,20,9400,0,0.9053191489361702,0.90519642355105,1.522784948348999,0.10241580009460449
RandomForestClassifier,20,9400,0,0.9028368794326241,0.9027233808955629,1.140923023223877,0.041887760162353516
MyRandomForest,20,1100,0,0.8787878787878788,0.8787878787878788,0.16189932823181152,0.07741069793701172
RandomForestClassifier,20,1100,0,0.8909090909090909,0.8909090909090909,0.24937915802001953,0.04091191291809082
MyRandomForest,20,1600,0,0.8854166666666666,0.8853732410113885,0.20901060104370117,0.07874417304992676
RandomForestClassifier,20,1600,0,0.8833333333333333,0.883304880031589,0.28167057037353516,0.03197360038757324
MyRandomForest,20,6500,0,0.9241025641025641,0.9240723707602543,0.8931100368499756,0.09615254402160645
RandomForestClassifier,20,6500,0,0.9276923076923077,0.9276730004052285,0.7832043170928955,0.041866302490234375
MyRandomForest,20,5300,0,0.9157232704402516,0.9157059310862804,0.7186691761016846,0.08542990684509277
RandomForestClassifier,20,5300,0,0.9226415094339623,0.9226269710970771,0.6487534046173096,0.04069185256958008
MyRandomForest,20,8200,0,0.9447154471544715,0.9447154471544715,1.1569619178771973,0.10056447982788086
RandomForestClassifier,20,8200,0,0.9439024390243902,0.9439045157448952,1.0193192958831787,0.04202580451965332
MyRandomForest,20,6900,0,0.927536231884058,0.9275186374314536,0.9682784080505371,0.09676504135131836
RandomForestClassifier,20,6900,0,0.9256038647342996,0.9255938616030435,0.8588805198669434,0.040670156478881836
MyRandomForest,20,9000,0,0.9396296296296296,0.9396276154712081,1.2637755870819092,0.1019294261932373
RandomForestClassifier,20,9000,0,0.9359259259259259,0.9359237881995031,1.0996637344360352,0.041129112243652344
MyRandomForest,20,5200,0,0.9057692307692308,0.905691072806792,0.7289268970489502,0.1053764820098877
RandomForestClassifier,20,5200,0,0.9115384615384615,0.9114752579777876,0.6539435386657715,0.03161215782165527
MyRandomForest,20,9700,0,0.9065292096219931,0.9061794199517066,1.5082147121429443,0.10371160507202148
RandomForestClassifier,20,9700,0,0.9103092783505154,0.9100485999781863,1.1877357959747314,0.042696237564086914
MyRandomForest,20,3900,0,0.9196581196581196,0.9195942162298761,0.5186798572540283,0.09255290031433105
RandomForestClassifier,20,3900,0,0.9196581196581196,0.9195862213631621,0.5111536979675293,0.031015396118164062
MyRandomForest,20,4200,0,0.861904761904762,0.8618278356055339,0.5626099109649658,0.08277368545532227
RandomForestClassifier,20,4200,0,0.8690476190476191,0.8690250983837287,0.5437772274017334,0.031104564666748047
MyRandomForest,20,6700,0,0.8995024875621891,0.8995,0.913017988204956,0.0966029167175293
RandomForestClassifier,20,6700,0,0.9069651741293532,0.9069599925740277,0.8088884353637695,0.04135489463806152
MyRandomForest,20,8900,0,0.8794007490636704,0.8791921262250391,1.2701654434204102,0.0993037223815918
RandomForestClassifier,20,8900,0,0.8846441947565543,0.8844587978980759,1.0913095474243164,0.041280508041381836
MyRandomForest,20,2900,0,0.9252873563218391,0.9253095723919188,0.38628387451171875,0.08025932312011719
RandomForestClassifier,20,2900,0,0.9241379310344827,0.9241603895532159,0.39454054832458496,0.04067707061767578
MyRandomForest,20,4300,0,0.9193798449612403,0.9193786822152636,0.5711479187011719,0.09212279319763184
RandomForestClassifier,20,4300,0,0.9248062015503876,0.9247997393153681,0.5529370307922363,0.042439937591552734
MyRandomForest,20,9700,0,0.9343642611683849,0.9343481606379042,1.4924302101135254,0.10163044929504395
RandomForestClassifier,20,9700,0,0.931958762886598,0.9319541346442478,1.1962926387786865,0.04264974594116211
MyRandomForest,20,3100,0,0.8989247311827957,0.898925666108347,0.40634822845458984,0.08943939208984375
RandomForestClassifier,20,3100,0,0.896774193548387,0.8967655989181509,0.4225172996520996,0.030020952224731445
MyRandomForest,20,7500,0,0.9182222222222223,0.918217569445926,1.0280134677886963,0.09800958633422852
RandomForestClassifier,20,7500,0,0.9142222222222223,0.9142138675613403,0.9238889217376709,0.04131484031677246
MyRandomForest,20,2400,0,0.9069444444444444,0.9069266360081266,0.31505370140075684,0.0795893669128418
RandomForestClassifier,20,2400,0,0.9138888888888889,0.9138888888888889,0.3621201515197754,0.041170358657836914
MyRandomForest,20,700,0,0.8761904761904762,0.8759200759200758,0.10819244384765625,0.07872247695922852
RandomForestClassifier,20,700,0,0.8666666666666667,0.8665697762436794,0.19928550720214844,0.033202171325683594
MyRandomForest,20,5100,0,0.9287581699346406,0.928752536438627,0.6843152046203613,0.09597110748291016
RandomForestClassifier,20,5100,0,0.9366013071895425,0.9365984619812358,0.6359946727752686,0.041158437728881836
MyRandomForest,20,4200,0,0.9198412698412698,0.9198359675864991,0.5627350807189941,0.09629225730895996
RandomForestClassifier,20,4200,0,0.9182539682539682,0.9182460888006934,0.5369114875793457,0.04067850112915039
MyRandomForest,20,4700,0,0.9333333333333333,0.9333043273327171,0.624443531036377,0.08354377746582031
RandomForestClassifier,20,4700,0,0.9283687943262411,0.9283525310536088,0.5843133926391602,0.03038191795349121
MyRandomForest,20,7900,0,0.9240506329113924,0.924028017033219,1.0855305194854736,0.09797835350036621
RandomForestClassifier,20,7900,0,0.9337552742616034,0.9337496715721473,0.9748313426971436,0.04195237159729004
MyRandomForest,20,6400,0,0.921875,0.9218627853345841,0.871845006942749,0.0962216854095459
RandomForestClassifier,20,6400,0,0.925,0.9249948705923733,0.7906122207641602,0.04083728790283203
MyRandomForest,20,9200,0,0.9257246376811594,0.9256639632299881,1.3186028003692627,0.10215520858764648
RandomForestClassifier,20,9200,0,0.925,0.9249569707174807,1.1086304187774658,0.04139256477355957
MyRandomForest,20,4800,0,0.9256944444444445,0.9256942652718667,0.6348984241485596,0.09348535537719727
RandomForestClassifier,20,4800,0,0.93125,0.9312474469237452,0.618372917175293,0.042182207107543945
MyRandomForest,20,1200,0,0.9027777777777778,0.9027800283095464,0.15799283981323242,0.07715964317321777
RandomForestClassifier,20,1200,0,0.9138888888888889,0.9138749347305498,0.2583916187286377,0.041361093521118164
MyRandomForest,20,4800,0,0.91875,0.9187541146681136,0.6431043148040771,0.08433938026428223
RandomForestClassifier,20,4800,0,0.9215277777777777,0.9215309949212206,0.6076991558074951,0.04077649116516113
MyRandomForest,20,2300,0,0.8927536231884058,0.8927851662404092,0.2933783531188965,0.07798266410827637
RandomForestClassifier,20,2300,0,0.8956521739130435,0.895680231710645,0.3480520248413086,0.04112410545349121
MyRandomForest,20,7800,0,0.9064102564102564,0.9063410434353745,1.118152141571045,0.09894394874572754
RandomForestClassifier,20,7800,0,0.9051282051282051,0.9050687119458024,0.9550535678863525,0.041886329650878906
MyRandomForest,20,4100,0,0.8691056910569106,0.869133821291429,0.542696475982666,0.09242367744445801
RandomForestClassifier,20,4100,0,0.8658536585365854,0.8658427401984755,0.5288217067718506,0.03099679946899414
MyRandomForest,20,8300,0,0.9180722891566265,0.9180633555633556,1.244565486907959,0.10021615028381348
RandomForestClassifier,20,8300,0,0.9184738955823293,0.9184558904072464,1.0915732383728027,0.03230738639831543
MyRandomForest,20,8800,0,0.9204545454545454,0.9203969559851912,1.2256925106048584,0.10048198699951172
RandomForestClassifier,20,8800,0,0.9162878787878788,0.9162701536558808,1.0675883293151855,0.04186248779296875
MyRandomForest,20,9300,0,0.9247311827956989,0.9245967271844859,1.308535099029541,0.10204076766967773
RandomForestClassifier,20,9300,0,0.9336917562724014,0.9336155873778123,1.1311061382293701,0.030938386917114258
MyRandomForest,20,3800,0,0.8850877192982456,0.8850456989873595,0.5115509033203125,0.09313368797302246
RandomForestClassifier,20,3800,0,0.8885964912280702,0.8885629605188711,0.48286914825439453,0.04135727882385254
MyRandomForest,20,5300,0,0.9283018867924528,0.9282734982458867,0.7157902717590332,0.09527802467346191
RandomForestClassifier,20,5300,0,0.9251572327044025,0.925137233746365,0.6477885246276855,0.04067659378051758
MyRandomForest,20,3700,0,0.890990990990991,0.8910172703964643,0.491626501083374,0.08826446533203125
RandomForestClassifier,20,3700,0,0.8972972972972973,0.8973253093080613,0.47865986824035645,0.031438589096069336
MyRandomForest,20,4100,0,0.908130081300813,0.9080616209836196,0.5625128746032715,0.0922400951385498
RandomForestClassifier,20,4100,0,0.9089430894308943,0.9089156415468869,0.5273957252502441,0.03399515151977539
MyRandomForest,20,8100,0,0.9213991769547325,0.9213707397971405,1.1290247440338135,0.10219097137451172
RandomForestClassifier,20,8100,0,0.9209876543209876,0.9209603408163047,0.9992382526397705,0.04071664810180664
MyRandomForest,20,4300,0,0.9038759689922481,0.9038537571034801,0.6176328659057617,0.08283495903015137
RandomForestClassifier,20,4300,0,0.9046511627906977,0.9046189685506322,0.5386276245117188,0.031075000762939453
MyRandomForest,20,8700,0,0.9187739463601533,0.9187619261629009,1.2505295276641846,0.09941816329956055
RandomForestClassifier,20,8700,0,0.9241379310344827,0.9241281303321693,1.0600128173828125,0.04260706901550293
MyRandomForest,20,3200,0,0.9145833333333333,0.9145796259966407,0.4166407585144043,0.08134937286376953
RandomForestClassifier,20,3200,0,0.9125,0.9124863275909215,0.417133092880249,0.03988361358642578
MyRandomForest,20,7900,0,0.8966244725738397,0.8965825080194703,1.0984196662902832,0.10150337219238281
RandomForestClassifier,20,7900,0,0.9042194092827004,0.9042083063906362,0.9749407768249512,0.04129672050476074
MyRandomForest,20,2500,0,0.9226666666666666,0.9226518101092898,0.3242795467376709,0.08016085624694824
RandomForestClassifier,20,2500,0,0.9226666666666666,0.9226518101092898,0.37140798568725586,0.04045438766479492
MyRandomForest,20,8500,0,0.9341176470588235,0.9341122969682422,1.1879968643188477,0.10001730918884277
RandomForestClassifier,20,8500,0,0.9345098039215687,0.9345030048690716,1.019101858139038,0.040760040283203125
MyRandomForest,20,6600,0,0.9318181818181818,0.9318157282276439,0.9064979553222656,0.09744715690612793
RandomForestClassifier,20,6600,0,0.9363636363636364,0.9363636363636364,0.8177566528320312,0.04225039482116699
MyRandomForest,20,8000,0,0.9116666666666666,0.9116528624264209,1.1026849746704102,0.09907746315002441
RandomForestClassifier,20,8000,0,0.9158333333333334,0.915821875755311,0.9855666160583496,0.0419001579284668
MyRandomForest,20,5600,0,0.9321428571428572,0.9321007995749973,0.7584242820739746,0.09676408767700195
RandomForestClassifier,20,5600,0,0.9375,0.9374700209414693,0.6845784187316895,0.030788660049438477
MyRandomForest,20,2000,0,0.89,0.89,0.2626149654388428,0.07966852188110352
RandomForestClassifier,20,2000,0,0.8916666666666667,0.8916579193801817,0.3235616683959961,0.041115760803222656
MyRandomForest,20,3600,0,0.8861111111111111,0.8862192677007491,0.47757911682128906,0.09193849563598633
RandomForestClassifier,20,3600,0,0.8796296296296297,0.8797287338796773,0.4886949062347412,0.04066014289855957
MyRandomForest,20,3500,0,0.88,0.8798992673992674,0.4693326950073242,0.08096837997436523
RandomForestClassifier,20,3500,0,0.8838095238095238,0.8837859000565179,0.450150728225708,0.04043889045715332
